nameOfCamp,amountReached,goalOfCamp,category,dateCreated,peopleDonated,numberOfDays,locationCity,locationState,socialMediaShares,NumberOfFbComments,NumberOfUpdates,storyText
Let's look into FPB's Coal Contract,"$2,005","$8,500",Charity," September 18, 2016",16,6,FRANKFORT,KY,97000,,,"
                                    MN
                                
                            Mary Nishimuta
                                                            for KCF KENTUCKY CONSERVATION FOUNDATION INC
FRANKFORT, KY                                
                        EnvisionFranklinCounty, in partnership with the Kentucky Conservation Foundation, is seeking funding to perform an analysis of the All-Requirements (AR) power contract recently entered into by the Frankfort Plant Board (FPB) and other municipal utilities with the Kentucky Municipal Energy Agency (KyMEA). We have a number of deep concerns about this contract. * What are the financial risks to the FPB, its customers, and the KyMEAs other members from committing to a ten year contract for coal power (a contract that will run through 2029)? In this time of dynamic change in the energy sector and with a host of significant environmental regulations coming to bear upon coal power plants, we question the wisdom of making such long-term commitments to coal power. *Are there provisions within the contract that could become barriers to energy efficiency programs and renewable energy development? Energy efficiency and renewable energy offer many benefits to Frankfort and the KyMEAs other member communities. As energy efficiency is already the least-cost energy resource and the cost of renewables has been declining consistently for decades, we fear that this contract will lock the FPB into a power supply that undercuts their ability to pursue better, less costly options.As the KyMEA is a new statewide agency with municipal-utility members from across the state, we believe this research has statewide significance. Nine municipal utilities are All-Requirements members of the KyMEA and have signed the same contract. We hope that the results of our research will be to the benefit of each of these members and their communities, in addition to the Frankfort Plant Board.The funding we seek will enable us to hire consultants to analyze the contract and offer us their assessment and recommendations. The results of their analysis will guide our next steps as we work to move Frankfort towards a more sustainable energy system.EnvisionFranklinCounty promotes a healthy, beautiful, and thriving community and encourages development that results in good relationships among people, the land and future generations.The Kentucky Conservation Foundation is the educational sponsor for the work of the Kentucky Conservation Committee, one of thelongest-running conservation advocacy organizations in Kentucky.KCF supports powerful and innovative programs to build capacity in Kentucky for communities building a cleaner and more sustainable future.Donations may be mailed to: Kentucky Conservation Foundation, PO Box 1152, Frankfort, KY 40602.Please make checks payable to Kentucky Conservation Foundation and note the contribution is to support the EnvisionFranklinCounty project. KCF is a 501(c)3 non-profit organization. Donations to KCF are tax-deductible.For more information please contact Andy McDonald (andyboeke@yahoo.com)andvisit EnvisionFranklinCounty.THANK YOU FOR YOUR SUPPORT!
                    
+ Read More
"
The Relationship Foundation,"$1,660","$10,000",Charity," July 11, 2016",55,2,NEW YORK,NY,153000,1,,"
                            Michael Jascz
                            
                            
                                                           
NEW YORK, NY                                
The Relationship Foundation(TRF) isa non-profit organization dedicated to bringing relationship education into schools and colleges. Their flagship course, ""Healthy Relationships 101,"" focuses on social and emotional awareness. Itgives individuals the tools to listen empathicallyand articulate their needs and feelings without blame and judgment.  Our program also addresses various issues such as bullying prevention, preventing cycles of abuse, self-esteem and body image, boundaries and much more.  Healthy Relationships 101 provides students with a communication skill set that empowers them to express confidence, exhibitleadership, and act with compassion. It has been introduced into schools throughout New York City and the United States. In addition, we have facilitated seminars and workshops for teachers and administrators.  We believe Healthy Relationships 101 is the missing component in theeducation of both children and adults. After all: We spend at least 12 years in school preparing for a career. How much time do we spend preparing for a relationship? Any relationship?  Your donation will allow us to bring our program into many more schools in need.Please visit us at our website to learn more:  www.therelationshipfoundation.org
+ Read More
"
Sponsoring a Syrian Kurdish family,"$1,275","$3,000",Charity," October 20, 2015",20,11,Oakville,ON,265000,6,13,"
                            Vania Davidovic
                            
                            
                                                           
Oakville, ON                                
We are a group of Canadians living in Oakville and Burlington area. We have joined together to privately sponsor a Syrian Kurdish refugee family to come to Canada andstart their life again. There are many refugee stories and every oneis somewhat different.This one isof afamily from Aleppo and ayoung manwho risked his life to protect his siblings,including two sisters with theirchildren andhis elderly parents. He was the last one to leave their city after the sound of bombs would not stop any more...Hefledthe war in Syria and after dangerous crossing through many checkpointsmade itto Turkey where he currently lives with his younger brother. An underpaid job he holdscovers his sister's rent soshe could getthe three little kids out of the camp.... I have met and befriendedhim onlinein September 2015, when very firstSyrian lives were lostin Aegean Sea.In December,I had a chance to meet in personone of his sisterswithfamily who made it to Germany. How sweet,greateful andgenerous these people are, how loving their kids!The young manwas athis last year ofcivil engineering studies and is speaking five languages, including fluent English and French.He wantsto work, live a normal life and reunite with his sister and family after years of being apart.Our hope is that we will greetthem all inToronto soon andgive them achanceto proudly call Canada their own home.We arefundraising forthe outstanding amount needed for the younger brother as all the other funds are already in place!We are required to cover all costsfor the first year of their life in Canada: apartment, food, clothing, schools andother expenses. A local Churchinour community supported us and helped with funds for the sister with herfamily of five and we already raised the amountrequired forone brother. All necessary government documents have been filled in and submitted. We are hoping to reach our goal soon.We can not do it alone; will you please help us out? Thank you. Compassionate Oakville private sponsorship group
                    
+ Read More
Read Latest Update
"
First Desk - a desk for every child,"$5,170","$10,000",Charity," January 27, 2016",45,8,EAGLE MOUNTAIN,UT,2400,4,9,"
                            Ryan Williams
                            
                            
                                                           
EAGLE MOUNTAIN, UT                                
                        Hello,We are excited to introduce you to FIRSTDESK. What began as a request to help two small schools in a sleepy Guatemalan fishing village has caught fire and resulted in the FIRSTDESK foundation, a non-profit organization dedicated to inspiring a love of learning amongst children throughout the world. We continue to work with schools throughout Guatemala but have also began work in Ecuador and are working with partner organizations to expand into Uganda. 
We have been overwhelmed with all the support we have received to date from both individual donors and corporate partnerships. Thanks to corporate sponsors we are able to committ 100% of individual donations directly into classrooms, and while the cost per desk varies somewhat by country it still equates to roughly $20 per desk.These children greatly need your help! Education is the key for providing a helping hand to these communities & the desks are the first step to making that possible for each child.We greatly appreciate any and all support you are able to offer. The need is great (including much more than desks; clean water, bathrooms, books, new roofs, doors, windows etc) but chairs/desks is a fantastic place to start. We have resources in place to handle logistics at even the largest scale so please help us today!
+ Read More
Read Latest Update
"
Stock The Shelves III ,"$3,668","$10,000",Charity," August 25, 2016",36,1,DALLAS,TX,185000,1,1,"
                            R Roger Carbajal
                            
                            
                                                           
DALLAS, TX                                
                        The Dallas Titans Softball Team has enjoyed five seasons as a team in the Dallas Pegasus Slow Pitch Softball Association (DallasPSSA.org). We have not won every game, but we have won where it counts - giving back to the Dallas/Oak Lawn community.One hundred percent of funds raised through fundraising events goes directly to one of our community service events.For the third year in a row our Q4 event is Stock the Shelves (STS3). We are raising money to purchase supplies for the Resource Center Food Pantry. After discovering that this pantry only had cans of carrots before Thanksgiving three years ago (2014), the Titans started off with a donation of $2300. Last year, we partnered with another team and raised $6800 to purchase and deliver the much needed food to the Food Pantry. This year, our goal is to purchase and deliver $10,000 worth of food and supplies to the Resource Center Food Pantry for the holiday season. With your help and donations we know that we will be able to provide the much need food and supplies to the Resource Center Food Pantry before the holiday season. The Resource Center Food Pantry was founded in 1985 out of a cardboard box at the corner of Cedar Springs Road and Throckmorton Street in front of the Crossroads Market. Today, the pantry serves more than 800 people living with HIV each week, providing fresh produce, canned goods, frozen foods and perishables.Your support is greatly appreciated! Please help us make STS3 a success. For more information visit our website:  www.dllstitans.com. Donations are also accepted through paypal.
                    
+ Read More
Read Latest Update
"
Ben E. Williams Bball Invitational,"$1,080","$3,000",Charity," November 30, 2015",11,9,TOLEDO,OH,257000,,2,"
                            Bee Wills
                            
                            
                                                           
TOLEDO, OH                                
                        Ben E. Williams Youth Services Incorporated [BWYS] is a non-profit organizationfounded in 1998 by retired Scott H.S. teacher and coach Ben E. Williams.For24 seasons, CoachWilliams provided leadership, guidance, and inspiration to his players both on and off the basketball court. His varsity teams boasted a winning record against all city league opponents andwon 11 city league, 9 district, and 5 regional titles as well as the Ohio Division IBoys' Basketball State Championship in 1990. Coach Williams retired with an overall record of 429 wins and 120 losses resulting in an outstanding 78.1 winning percent.During his tenure, Coach Williams had 11 All-State Players, 4 High School All-Americans, 1 Ohio High School Player of the Year, 1 College All-American, and 2 NBA players. Moreover, during his24 seasons, 90% of Coach Williams' players attended college. Continuing this legacy of excellence in education and athletics, Ben E. Williams Youth Services Inc. is dedicated to helping youth in our community make quality decisions that will affect their lives in a positive manner. Thus, BWYS has formed partnerships with several Toledo City Government agencies, local businesses, concerned citizens, and other youth-serving organizations in order to benefit the youth in the Central City area.On Wednesday, December 28, 2016, the 2ndAnnual Ben E. Williams Basketball Invitational will take place at Scott High Schools Ben E. Williams Fieldhouse. Sponsored by Ben E. Williams Youth Services Inc., the Invitational will start at 9:00 a.m. and host fourteen (14) teamsincluding elementary, junior high, Special Olympic, junior vasity, and boys/girls varsityhigh school games. The featured varisty high school games include Scott Varisty Boys vs. MLK Clevelandand Scott Varsity Girlsvs. Detroit Henry Ford. This very special event will benefit the Scott H.S. Athletic Department. Thus, all moniesraised through this GoFundMe campaign will directly benefit the student-athletes at Scott High.We thank you in advance for your donation in support of our youth!
+ Read More
Read Latest Update
"
Food 4 Kids,"$1,465","$15,000",Charity," July 27, 2016",17,1,CHARLESTON,IL,253000,,,"
                            Charleston Joint Pta
                            
                            
                                                           
CHARLESTON, IL                                
                        Charleston, Illinois Elementary Schools currently report 56% of students eligible for Free and Reduced Lunch. Many children report only eating breakfast & lunch daily at school. The Food 4 Kids Backpack Program provides children at risk of hunger with bags of food they can take home and easily prepare on their own.Please help us meet our goal of raising $15,000to partially support our Food 4 Kids Backpack ProgramWith this program we will be able to serve 25 students per grade level in Grades K-6.This is 175 students across all 3 Charleston Elementary Schools!!One $90 donation supports a student for half a school yearGood nutrition is critical to good health and success at school. Children who do not receive enough to eat often experience: -Difficulty with concentration -Lower Math and English scores -Difficulty with peer relationships -Lower graduation ratesThe Charleston Joint PTA and Charleston Elementary Schools have partnered up to provide snack foods and small meals for children to supplement weekend meals. Volunteers pack and deliver kid-friendly food to schools. Teachers and school staff discreetly distribute backpacks on Fridays and before school breaks.Please sponsor our local Food 4 Kids Backpack Program today!
+ Read More
"
My Recovery Buddy  Challenge,$797,"$3,000",Charity," April 30, 2016",22,4,ALLENDALE,NJ,254000,,3,"
                            myre coverybuddy
                            
                            
                                                           
ALLENDALE, NJ                                
'My Recovery Buddy' was founded as a way to help people through the rough patches they are going through  whether its battling addictions, disorders, diseases, trauma, medical or mental illness.'My Recovery Buddy' has assembled a team of people who hand craft huggable, lovable stuffed buddies, that are sent to people in need, to remind them that they dont have to be alone in their recovery.The largest expense in keeping this organization running is POSTAGE. It costs anywhere from $3-$15 to ship a BUDDY to their final destination. Our postage fund is running dangerously low ,and so that is why we are reaching out here to you all, with this Challenge, in the hopes of replenishing our postage fund as soon as possible!.Won't you please help?ANY amount you donate, will be greatly appreciated and willallowus continue our mission of sending thosein need, some extra hope, support and love.However, with a donation of $10 dollars or more, you will have the opportunity to give a NAME to an actual 'MY RECOVERY BUDDY' that will soon be shipped to itsnew home.Perhaps you could name a BUDDY inmemory of, or after someonewho has beenimportant to you.? Whatever the reason, and whatever the amount, we thank you in advance for your generosity and kindness.'My Recovery Buddy' is a 501c3 NJ Non-Profit organization. Since our inception in February 2014, we are proud to have placed over 2600My Recovery Buddies into the arms of those in need, all over the world!! :o)Thank you for your support. :O)Karen A.Founder and President of MRBMeet the Founder of My Recovery Buddy:
 www.myrecoverybuddy.net
+ Read More
Read Latest Update
"
 Veteran's Green Cleaning Training ,"$1,365","$3,000",Charity," February 14, 2016",21,7,CAPITOL HEIGHTS,MD,157000,2,13,"
                            Shawn Brackeen Muhammad
                            
                            
                                                           
CAPITOL HEIGHTS, MD                                
The Leadership Training Institute isa 501c-3, non-profit organization which provides national certification training forveterans, homeless or returning citizens, as well as unemployed or layed off workers in Green Cleaning Maintenance . Our efforts are to provide viable employable skills to our clients. We have been very successful in providing a needed skill leading to steady employment in a growing industry, Green Cleaning Maintenance. TLTI is expecting an addition amount trainees to be included in our next class. Unfortunately, some of our training clients were unable to compensate us, which has left us in financial need. Yourtax freedonations or sponsorships will help cover our cost for training supplies, cleaning materials and equipment as well as books, manuals and testing materials. TLTI expects to begin our next class in April, these tax free donations will enable us to meet our budget needs.  We thank you for your time and attention! 
+ Read More
Read Latest Update
"
Sophies ALGS Walk For a Better Life,"$1,150","$10,000",Charity," April 21, 2016",19,5,RANDOLPH,MA,154000,,,"
                            Kristine Loomer
                            
                            
                                                           
RANDOLPH, MA                                
                        This site was set up for donations for our ""Annual Walk for a Better Life""My 10 year old niece was diagnosed with Alagille Syndrome shortly after she was born.Each year we raise money for the Alagille Syndrome Alliance, to provide funding for research to one day find a cure.Alagilles Syndrome is a rare multi-symptomatic genetic liver disorder that is characterized by a reduced number of small bile ducts within the liver combined with abnormalities in other organs including the heart, eyes, spine, kidneys, lungs and pancreas. There has been very little research done on ALGS, and it is so rare, that most doctors have never seen a case before and are unsure of treatment. The Alagille Syndrome Alliance is the main support network and a great source of information for people with ALGS and their families.In the past our family has been able to send in close to $80,000.00 to the alliance and are hoping to out-do our previous years. This years walk is being held on Sunday, September 18th. Starting @ 12 noon at the Bourne Scenic Park.I will keep this site up until one week after the actual walk.Any amount you can donate is greatly appreciated.
                    
+ Read More
"
Rebuilding Pompei,"$1,000","$25,000",Charity," March 23, 2015",11,18,BALTIMORE,MD,250000,,6,"
                            Theresa & Joseph DiSeta
                            
                                                            on behalf of Our Lady of Pompei Church
BALTIMORE, MD                                
                        Hello! We are Theresa and Joseph, and Our Lady of Pompei Church always has been part of our life. And our pastor, Fr. Lou, who has been at Pompei his entire 50 years of priesthood, has been part of our life too.One church. One priest. Many generations. Let us explain. Fr. Lou married Joseph'sparents, gave usall oursacraments, including marriage, and baptized our children. Our story is not unlike others in our parish. Built by Italian-American immigrants, the church property extends an entireblock consisting of the church, the convent, the gymnasium, and the school. For 92 years, the church has been an anchor for Highlandtown. Our Lady of Pompei and Fr. Lou have been part of many generations of families! We want to continue that tradition.Once a thriving congregation with a parish school, like many city churches, people started to disappear over the years. Children of parishioners moved away, urbanflight in the 1990s left empty pews, and in the 2012the school was moved to another location.Now our church is in a rebuilding phase. Like the early years of ministering to Italian immigrants, Our Lady of Pompei continues to embrace immigrants settling in Highlandtown today, the Sunday School enrollment increases each year, and we are hoping to reach younger adults living in the area. Our outlook for Pompei is positive. But it needsa financial jump start to helpprovide a permanent place for faith formation, outreach, and church and community activities. The biggest financial burden was the empty school building, which has beensold. Subsequently, our soup kitchen has been closed until we can relocate/build a kitchen in a new area.The funds from the sale of the school are building are accessible as needed. And the primary use of those funds, are for normal, ongoing expenses. We still rely on loans or generosity of supporters to help with our bigger plans of rehabilitating our buildings for community use. As parishioners, we had the idea to create thisonline campaign tostrengthen Pompei's' financial health and boost its rebuilding efforts.  All donations collected will be given to Our Lady of Pompei to benefit the Building Fund, which helps defray the cost of the repair and remodeling work needed. Joinour endeavor to rebuildOur Lady of Pompei for future generations. Every donation will help. and will be greatly appreciated. No donation is too small. If you live in the area, consider the gift of continual support - join the church, attend weekly Mass, and get involved!Check out our church's Facebook page and website. www.facebook.com/PompeiBaltimore www.olpmd.orgOn the 1st of each month, GoFundMe will cut a check directly to Our Lady of Pompei. A brief history of Our Lady of PompeiIn 1923, the Vincentian fathers founded Our Lady of Pompei as a mission to the Italian immigrant community of Highlandtown.  The church was built by the hard, dedicated workof Italian immigrants. In the early 1990s, the Vincentian Fathers left and Fr. Lou decided to remain under the Archdiocese of Baltimore. One parishioner recounts, If he didnt stay when the Vincentian priests left, I dont think we would have had a parish"". In 2014, Fr. Lou celebrated his 50th anniversary of priesthood spent entirely at Our Lady of Pompei! Fr. Lou has provided so much for the church and the community!About Joseph & TheresaJoseph and Theresa continue to be active in their parish. Joseph is an usher, Theresa, sings in the choir, and both are members of the Parish Council.
                    
+ Read More
Read Latest Update
"
Philippines Social Entrepreneurship,"$1,365","$2,500",Charity," June 6, 2016",16,3,PALO ALTO,CA,247000,,2,"
                            Shayna Hofmann
                            
                            
                                                           
PALO ALTO, CA                                
                        We are a group of students associated with Foothill College in Los Altos, California. Our mission is to alleviate poverty and spread educational awareness by social entrepreneurship projects and social initiatives throughout schools around the world. This July, Calintaan National High School located in Mindoro, Philippines proposed a series of projects in the effort to improve the quality of infrastructure, opportunity, and education for the students, faculty, and community. Our goal is to raise $2,500 that will be used to create a composting system designed to help reduce the amount of foliage on the property while the organic substances produced will be used as fertilizer for Calintaan's mango orchard. This project implemented along with the two additional projects will be collectively used to provide an exceptional educational experience and provide Calintaan with the financial means to continue to advance as an institution while also serving the greater local community. Your donation will be greatly appreciated and will improve the livelihoods of countless youth attending Calintaan National High School. Our team believes in the value of partial solutions and by working one-on-one with Calintaan National High School and the surrounding community we can address social and economic issues while preserving the dynamic in the community. Incorporating educational institutions, social entrepreneurs, and surrounding villages to become collectively self-sustaining, we can provide the foundation for a better brighter future. Thanks.Last year, our team embarked on a journey to Swaracha Learning Center (Milaan Be The Change), a rural village school located in Uttar Pradesh, India. Here, we implemented social programs that introduced new and creative instructional methods to the faculty and provided extracurricular activities such as drama classes, ""reading hour"", and art classes. Any donation is greatly appreciated. As a ""Thank You"", you will recieve a hand written card from one of the students attending Calintaan National High School.To learn more about our individual projects click the link below: http://prezi.com/v_wrelganws0/?utm_campaign=share&utm_medium=copy&rc=ex0share We appreciate your support! Thank You!
                    
+ Read More
Read Latest Update
"
Spencer Police Equipment Fundraiser,$870,"$30,000",Charity," August 25, 2016",8,1,SPENCER,OK,247000,,,"
                            Spencer PD
                            
                                                            on behalf of Allan Lane
SPENCER, OK                                
                        HelloAmerica, We, thePolice Officers of Spencer, Oklahoma,want tothank you for reviewingour story.As it stands now, our full-time officers are responding to high risk situations without higher levels ofballistic & protective gear. It's necessary for officers to be equipped withhigher levelsof ballistic materialsfound inbodyarmor, helmets and shields.We believeour officersneedballistic armor to protectthem fromthe dangers of anincreasedrifle threat.Unfortunately, these plates, carriers, helmets, shields and suppressive equipment arenot typically standard issuefor most cities, including the City of Spencer. Your kind donations will go towards purchasing equipment and gear forseven (7) full-time officers. These officersand their families willgreatly appreciate theincreasedprotection and security. Thank youfor supportingyour localmen and women officers at theSpencerPolice Department!
                    
+ Read More
"
A New Hub for the Community,"$43,166","$165,000",Charity," March 24, 2016",47,6,FAR ROCKAWAY,NY,246000,,4,"
                            Rockaway Waterfront
                                                            for Rockaway Waterfront Alliance
FAR ROCKAWAY, NY                                
                        Tucked away in South Eastern Queens, Far Rockaway is one of the most underserved communities in New York City. For more than ten years, Rockaway Waterfront Alliance (RWA) has been a leader in community-based programmingin Far Rockaway, hosting enriching programs for hundreds of young people and families through our community events, hands-on environmental workshops, and after-school and summer teen internships.During this time, we learned to make the most of the little we hadincluding hosting programs in and around Rockaways forgotten, overgrown landscapes. But in 2007, we were awarded a new home by the City of New York in a historic firehouse, that we have re-imagined as the Rockaway Institute for a Sustainable Environment (RISE). RISE will be a community and cultural center and hub for the peninsulathe first of its kind. RISE will allow us to serve nearly ten times the number of youth and families we presently serve, and help bring much needed programs to one of New York City's most isolatedcommunities. We have worked tirelessly to establish this exciting new community space. But, we need your help now more than ever.Construction is nearly complete and we are on the verge of officially opening our doors!But, we need your help to raise $165,000 to cover the costs of programming in our new space.Please lend your support by donating today so we can serve more of our community with enriching science, technology, and arts programs toeducate and empower our local community. Any amount small or large will help us get closer to our goal.Thank you for your support!
+ Read More
Read Latest Update
"
FITE's Expenses Fund,$610,"$2,000",Charity," August 24, 2016",23,1,HOUSTON,TX,103000,,,"
                            Rocio Vera Havlik
                            
                            
                                                           
HOUSTON, TX                                
We are a group of flight attendants fighting the unfairnessof our current union. We want a union who will fight for their members and not just looking to fill their pockets with our hard earned money. Currently we can not be raided by other unions so we will need to create our own and run it ourselves. Please help us free ourselves from an oppressive union that has lost sight of their true dutiesas a union. Our flight attendants deserve a union that will fight for them and not against them. The funds will be used for start upfees to start a non profit organization. Thank you for your support!
+ Read More
"
Build Tanaina ,"$296,836","$325,000",Charity," March 8, 2016",74,6,ANCHORAGE,AK,244000,,,"
                            Christine Shulman
                            
                            
                                                           
ANCHORAGE, AK                                
Tanaina Child Development Center first opened in 1979atthe University of Alaska Anchoragethanks to a community of dedicated parents, faculty, staff, and students.In May 2015, Tanaina received an unexpected eviction notice from the University of Alaska Anchorage that ended the36-year relationship. Since then, Tanaina has temporarily operated its all-day program for children 18 months up to 5 years old at St. Mary's Episcopal Church and was recently offered an opportunity to form a long-term relationship with Alaska Regional Hospital.Alaska Regional Hospital hasoffered 9,000 square feet for the new Tanaina, andhas committed $2,000,000 in-kind to the endeavor. In addition, the Rasmuson Foundation has generously committed $250,000 to make this project a reality!  This down payment, along with approximately $600,000 in financing will allow Tanaina to lease, renovate, and upgrade the space to serve Anchorage'sgrowing child careneeds.With this opportunity,Tanaina will nearly double its capacity to100 children, and sets in motion future plans toinclude an infant program.But we are not done! Tanaina will need furniture, a playground, and must move from its current location.We are asking you to help us reach our new revised goal of $325,000 by June 2016.Also, if you are associated with Alaska Regional Hospital or UAA, we have in place a $20,000 challenge grant from Dr. Brad Cruz, which will match you dollar for dollar! We have fulfilled less than 1/2 of this challenge and we need your help! We need your helpShare our campaign withyour online community using the two buttons below.Let your friends know why Tanaina is important to you byinviting them to share our story.Contribute to our campaign at a level that is best for you. All donations are welcome at any amount in this journey to reach our goal.Tanaina is a not-for-profit organization so your charitable contributions are tax deductible.Tanaina tax ID 92-0069221.NOTE: If you are an Alaska Regional Hospital (HCA) employee, donations of $250 or more will be matched by HCA (Alaska Regional's parent company)! Please visit here:  https://www.easymatch.com/hcacares  http://www.tanainacdc.com/build.htm
+ Read More
"
Keeping Our Doors Open,$300,"$5,000",Charity," January 26, 2016",8,8,BRIDGTON,ME,235000,,10,"
                            Patti Wininger
                            
                                                            on behalf of Community H.E.L.P.
BRIDGTON, ME                                
I started CommunityH.E.L.P.,Inc. as my way of ""Giving Back"". I like to say ""I am Living My Dream""!I have made it through many tough times in my life, and struggle daily, along with many of my community.My idea started at my local Headstart, as I had Guardianship of my Grandson, Mikey. It started a ""clothing swap"" with all the parents. It was gratefully appreciated! Then other's from our community would come and donate clothing.At the end of May, the school was closing for the summer, and I was advised other programs would need to use the building. I wanted to keep this going, because I knew how many people could benefit.I started talking to many people, sharing the fact that I wanted to be able to ""Give Back"". Our local Transer Station manager, liked the idea, and spread the word for me, he put me in touch with a wonderful man, Jamie Potter, who donated our first space to us, on Depot St., in Bridgton. It quickly was stacked with all kinds of clothing and goodies. It was great for the summer!Then a man came to me and said he was in charge of a trust, and he would like to help us get in to a larger space. We then became umbrellaed under our local Community Center as a Non-Profit. We also moved into our current location at 7 NultySt. Bridgton, which now we have a rent and utilities to pay.By the end of our 1st year being open, and running our clothing program, we were overloaded with all the beautiful clothing and houseware donations! The 2nd summer were able to become our own non-profit (501(c)3. Unfortunately we are not funded, and run on the sales we make at our shop.We were then donated a horse stall across the street, which is very nice to store things in.We then, last summer took on an extra rent(around the corner from our location) to store even more, furniture, antiques, etc.We have kept ourselves above water, until just now.We are trying to raise money to""Keep Our Doors Open"". Possibly to expand our program in the near future. We are all Volunteers, and I myself do a lot of laundry, as I am very particular with what I like to put out on my racks! WE ARE OPEN TO THE PUBLIC. We have served up to 400 people in our area, an continue daily to sign people up for our Program.We live in the Beautiful State of Maine, in the tourist Town of Bridgton, well known for our Lakes, Antiques, and Ski area of Shawnee Peak.I Love helping people, sharing stories, a shoulder to cry on, smiles, and always hugs.
+ Read More
Read Latest Update
"
Bring Smiles To Orphans,$897,"$4,000",Charity," September 16, 2016",11,9,SUWANEE,GA,58000,,,"
                            Bsto China
                            
                            
                                                           
SUWANEE, GA                                
Our Story - BSTOHi everyone! We are a group of high school teenagers from Atlanta, Georgia. Four years ago, one of our families adopted a little girl from Xinyang Childrens Welfare Institute in China. Through recent contact with the orphanage, they found out that the orphanage is short ofsome much-needed supplies. This inspired our charity project, Bring Smiles To Orphans (BSTO). With the help of our parents, we created a nonprofit organization called Hearts2Hearts Childrens Foundation, whose mission is to raise funds and awareness for Chinese orphansin a more systematic and consistent way,and BSTO isour first kickoff project! What is Bring Smiles To Orphans?Xinyang Childrens Welfare Institute is located at the mid-south in Henan, an inland province in China. The institute has 160+ children and most of them are handicapped in some way. Our projects purpose is to support these unfortunate kids in any way we can. The orphanage is in need of the following items: Paper diapersBaby formula Winter jackets and winter accessories  Shoes Blankets/comfortersOur goal is to raise $4,000 to purchase these items. We plan to visit the Xinyang Orphanage and hand-deliver them over this winter break. This trip will be completely self-funded, so all funds raised will go towards buying the supplies. While we are there, we will also volunteer at the orphanage and playing with the children. We look forward to kicking off 2017 with these precious children and seeing big smiles on their little faces!Mother Theresa once said, The needs are great, and none of us, including me, ever do great things. But we can all do small things, with great love, and together we can do something wonderful. We cannot accomplish our goal without your help and support. Together we can do something extraordinary! Every bit raised will go to serving these children and will make a positive impact on their lives, from much needed baby supplies to warm winter clothes to lots of colorful toys and books. You can help support this meaningful cause by donating money directly on this website, or you can contact us for other way to donate, and please spread the word on your facebook, twitter... etc. Any amount helps! $5, $10, $20, $50... 100% of your donations will go directly to buying the supplies for the orphanage. * If you would like to support us by check (so 8% gofundme processing fee can be saved), please make the check payable to ""Hearts2Hearts Children's Foundation"" and mail it to ""7778 McGinnis Ferry Rd,# 120,Suwanee, GA 30024""*Hearts2Hearts Childrens Foundation is a registered 501(c)(3)nonprofit organization. Your donation is 100% tax deductible. * Our teams travel costs will be covered independently. We will keep you all updated on our progress during this project!Thank you for your support to this meaning cause!
                    
+ Read More
"
Bring Smiles To Orphans,$897,"$4,000",Charity," September 16, 2016",11,9,SUWANEE,GA,58000,,,"
                            Bsto China
                            
                            
                                                           
SUWANEE, GA                                
Our Story - BSTOHi everyone! We are a group of high school teenagers from Atlanta, Georgia. Four years ago, one of our families adopted a little girl from Xinyang Childrens Welfare Institute in China. Through recent contact with the orphanage, they found out that the orphanage is short ofsome much-needed supplies. This inspired our charity project, Bring Smiles To Orphans (BSTO). With the help of our parents, we created a nonprofit organization called Hearts2Hearts Childrens Foundation, whose mission is to raise funds and awareness for Chinese orphansin a more systematic and consistent way,and BSTO isour first kickoff project! What is Bring Smiles To Orphans?Xinyang Childrens Welfare Institute is located at the mid-south in Henan, an inland province in China. The institute has 160+ children and most of them are handicapped in some way. Our projects purpose is to support these unfortunate kids in any way we can. The orphanage is in need of the following items: Paper diapersBaby formula Winter jackets and winter accessories  Shoes Blankets/comfortersOur goal is to raise $4,000 to purchase these items. We plan to visit the Xinyang Orphanage and hand-deliver them over this winter break. This trip will be completely self-funded, so all funds raised will go towards buying the supplies. While we are there, we will also volunteer at the orphanage and playing with the children. We look forward to kicking off 2017 with these precious children and seeing big smiles on their little faces!Mother Theresa once said, The needs are great, and none of us, including me, ever do great things. But we can all do small things, with great love, and together we can do something wonderful. We cannot accomplish our goal without your help and support. Together we can do something extraordinary! Every bit raised will go to serving these children and will make a positive impact on their lives, from much needed baby supplies to warm winter clothes to lots of colorful toys and books. You can help support this meaningful cause by donating money directly on this website, or you can contact us for other way to donate, and please spread the word on your facebook, twitter... etc. Any amount helps! $5, $10, $20, $50... 100% of your donations will go directly to buying the supplies for the orphanage. * If you would like to support us by check (so 8% gofundme processing fee can be saved), please make the check payable to ""Hearts2Hearts Children's Foundation"" and mail it to ""7778 McGinnis Ferry Rd,# 120,Suwanee, GA 30024""*Hearts2Hearts Childrens Foundation is a registered 501(c)(3)nonprofit organization. Your donation is 100% tax deductible. * Our teams travel costs will be covered independently. We will keep you all updated on our progress during this project!Thank you for your support to this meaning cause!
                    
+ Read More
"
